CAT|CATEGORIA|DIV|DIVISION|GRP|GRUPO|CLA|CLASE|SCL|SUBCLASE|SECTOR
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|502|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|5020|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|50201|MANTENIMIENTO Y REPARACION DEL MOTOR; MECANICA INTEGRAL|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|502|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|5020|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|50202|LAVADO DE AUTOMOTORES AUTOMATICO Y MANUAL|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|502|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|5020|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|50203|REPARACION DE CAMARAS DE CUBIERTAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|502|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|5020|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|50204|TAPIZADO Y RETAPIZADO|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|502|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|5020|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|50205|REPARACIONES ELECTRICAS, DEL TABLERO E INSTRUMENTAL|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|502|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|5020|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|50206|REPARACION, COLOCACION Y PINTADO DE CARROCERIAS; GUARDABARROS Y PROTECCIONES EXTERIORES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|502|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|5020|MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES|50209|MANTENIMIENTO Y REPARACION DE VEHICULOS NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|503|VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES|5030|VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES|50300|VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|504|VENTA, MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS|5040|VENTA, MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS|50401|VENTA DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|504|VENTA, MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS|5040|VENTA, MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS|50402|MANTENIMIENTO Y REPARACION DE MOTOCICLETAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|505|VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|5050|VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|50501|VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|50|VENTA, MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|505|VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|5050|VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES|50502|VENTA AL POR MENOR DE LUBRICANTES, GRASAS Y REFRIGERANTES PARA AUTOMOTORES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51101|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE PRODUCTOS AGRICOLAS Y PECUARIOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51102|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE CAFE|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51103|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE ALIMENTOS, BEBIDAS Y TABACO|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51104|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO EXCEP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51105|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE  MADERA Y MATERIALES PARA LA CONSTRUCCION|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51106|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE PRODUCTOS FARMACEUTICOS, MEDICINALES Y COSMETICOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51107|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE  MAQUINARIA, EQUIPO PROFESIONAL, INDUSTRIAL Y COMERC|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51108|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE PAPEL, CARTON, LIBROS, REVISTAS, DIARIOS, MATERIALES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|511|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|5110|VENTA AL POR MAYOR EN COMISION O CONSIGNACION A CAMBIO DE UNA RETRIBUCION O POR CONTRATO|51109|VENTA AL POR MAYOR DE INTERMEDIARIOS EN COMISION O CONSIGNACION DE  MERCADERIAS NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5121|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS|51211|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE LA SILVICULTURA|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5121|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS|51212|VENTA AL POR MAYOR DE ANIMALES VIVOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5121|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS|51213|VENTA AL POR MAYOR DE CUEROS Y PIELES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51221|VENTA AL POR MAYOR Y EMPAQUE DE FRUTAS, LEGUMBRES Y HORTALIZAS FRESCAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51222|VENTA AL POR MAYOR DE PRODUCTOS LACTEOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51223|VENTA AL POR MAYOR DE HUEVOS, ACEITES Y GRASAS COMESTIBLES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51224|VENTA AL POR MAYOR DE CARNES ROJAS, MENUDENCIAS; PRODUCTOS DE GRANJA Y EMBUTIDOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51225|VENTA AL POR MAYOR DE PAN, PRODUCTOS DE CONFITERIA, PASTAS FRESCAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51226|VENTA AL POR MAYOR DE CAFE, TE, CACAO Y ESPECIAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51227|VENTA AL POR MAYOR DE BEBIDAS, CIGARRILLOS Y  TABACO|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51228|VENTA AL POR MAYOR DE AZUCAR, DULCES, CHOCOLATES, GOLOSINAS  Y OTROS, EXCEPTO CIGARRILLOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|512|VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS, ANIMALES VIVOS, ALIMENTOS, BEBIDAS Y TABACO|5122|VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO|51229|VENTA AL POR MAYOR DE PRODUCTOS ALIMENTICIOS NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5131|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|51311|VENTA AL POR MAYOR  DE PRODUCTOS TEXTILES EXCEPTO PRENDAS DE VESTIR|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5131|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|51312|VENTA AL POR MAYOR DE CONFECCIONES PARA EL HOGAR|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5131|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|51313|VENTA AL POR MAYOR DE PRENDAS Y ACCESORIOS DE VESTIR|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5131|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|51314|VENTA AL POR MAYOR DE CALZADO, EXCEPTO EL ORTOPEDICO, ARTICULOS DE MARROQUINERIA, Y SIMILARES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5131|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|51315|VENTA AL POR MAYOR DE ARTICULOS DE CUERO|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5132|VENTA AL POR MAYOR DE LIBROS, REVISTAS, PERIODICOS, PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA|51321|VENTA AL POR MAYOR DE LIBROS Y REVISTAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5132|VENTA AL POR MAYOR DE LIBROS, REVISTAS, PERIODICOS, PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA|51322|VENTA AL POR MAYOR DE PERIODICOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5132|VENTA AL POR MAYOR DE LIBROS, REVISTAS, PERIODICOS, PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA|51329|VENTA AL POR MAYOR DE PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5133|VENTA AL POR MAYOR DE APARATOS, ARTICULOS Y EQUIPOS DE USO DOMESTICO|51331|VENTA AL POR MAYOR DE MUEBLES, ARTICULOS DE MIMBRE Y CORCHO; COLCHONES Y SOMIERES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5133|VENTA AL POR MAYOR DE APARATOS, ARTICULOS Y EQUIPOS DE USO DOMESTICO|51332|VENTA AL POR MAYOR DE ARTICULOS DE ILUMINACION|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5133|VENTA AL POR MAYOR DE APARATOS, ARTICULOS Y EQUIPOS DE USO DOMESTICO|51333|VENTA AL POR MAYOR DE ARTICULOS DE BAZAR Y MENAJE|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|51|COMERCIO AL POR MAYOR Y EN COMISION, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS|513|VENTA AL POR MAYOR DE ENSERES DOMESTICOS|5133|VENTA AL POR MAYOR DE APARATOS, ARTICULOS Y EQUIPOS DE USO DOMESTICO|51334|VENTA AL POR MAYOR DE ARTEFACTOS PARA EL HOGAR, ELECTRICOS, A GAS, KEROSENE U OTROS COMBUSTIBLES|COMERCIO
